Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
,264 TULANE RD,"$141,500.40","$171,494.00","$141,500.40",2023 CA 005386 NC,0470050001,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023 CA 005386 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0470050001
,120 MOSCATA WAY,"$450,432.00","$335,100.00","$466,490.89",2025 CA 001181 NC,0366110737,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001181 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0366110737
,671 SUFFOLK CIR,"$266,179.83","$260,719.00","$266,179.83",2025 CA 002939 NC,0381120010,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 002939 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0381120010
,1153 47TH ST,"$200,302.71","$142,177.00","$200,302.71",2023 CA 006630 NC,2001160059,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023 CA 006630 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/2001160059
,5690 TEAHOUSE RD,"$17,050.89","$29,285.00","$17,050.89",2025 CC 005243 SC,0473011236,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 005243 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0473011236
,1891 ENGLEWOOD RD 147,"$12,468.50","$34,980.00","$12,468.50",2025 CC 005679 SC,0485101147,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 005679 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0485101147
,151 BOWDOIN RD,"$212,489.30","$172,100.00","$212,489.30",2024 CA 000031 NC,0461130078,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 000031 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0461130078
,,"$238,996.77",$0.00,"$238,996.77",2025 CA 001336 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001336 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
,20217 LAGENTE CIR,"$384,699.42","$248,300.00","$384,699.42",2025 CA 002126 NC,0778020430,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 002126 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0778020430
,7530 LAMPLIGHTER AVE,"$332,980.61","$66,987.00","$332,980.61",2024 CA 000968 NC,0973172728,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 000968 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0973172728
,,$0.00,$0.00,$0.00,2025 CA 003737 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 003737 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
,229 VENICE PALMS BLVD,"$411,152.28","$429,600.00","$411,152.28",2025 CA 004144 NC,0413110040,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004144 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0413110040
